clone	size
78490	8
78491	2
78492	3
78493	13
78494	82
78495	22
78496	4
78497	97
78498	18
78499	55
78500	50
78501	73
78502	18
78503	6
78504	7
78505	12
78506	71
78507	4
78508	25
78509	1
78510	18
78511	1
78512	26
78513	50
78514	32
78515	10
78516	7
78517	7
78518	9
78519	27
78520	21
78521	7
78522	7
78523	20
78524	1
78525	4
78526	2
78527	47
78528	56
78529	12
78530	23
78531	3
78532	4
78533	18
78534	116
78535	23
78536	15
78537	2
78538	3
78539	65
78540	9
78541	32
78542	26
78543	95
78544	8
78545	6
78546	16
78547	39
78548	22
78549	2
78550	3
78551	25
78552	42
78553	31
78554	6
78555	2
78556	62
78557	12
78558	5
78559	19
78560	9
78561	6
78562	23
78563	14
78564	38
78565	5
78566	41
78567	9
78568	19
78569	1
78570	52
78571	6
78572	9
78573	6
78574	35
78575	5
78576	4
78577	34
78578	12
78579	7
78580	14
78581	6
78582	25
78583	20
78584	20
78585	11
78586	4
78587	18
78588	13
78589	101
78590	4
78591	4
78592	1
78593	72
78594	49
78595	1
78596	7
78597	8
78598	2
78599	14
78600	4
78601	20
78602	8
78603	74
78604	4
78605	21
78606	63
78607	68
78608	24
78609	69
78610	3
78611	5
78612	36
78613	34
78614	45
78615	20
78616	28
78617	26
78618	2
78619	13
78620	49
78621	30
78622	8
78623	14
78624	60
78625	23
78626	47
78627	9
78628	7
78629	26
78630	11
78631	42
78632	50
78633	1
78634	11
78635	64
78636	67
78637	5
78638	11
78639	13
78640	17
78641	5
78642	18
78643	20
78644	29
78645	1
78646	5
78647	17
78648	1
78649	71
78650	16
78651	9
78652	39
78653	60
78654	1
78655	50
78656	10
78657	15
78658	8
78659	10
78660	3
78661	89
78662	14
78663	52
78664	37
78665	45
78666	15
78667	4
78668	30
78669	2
78670	19
78671	5
78672	3
78673	16
78674	8
78675	83
78676	4
78677	32
78678	16
78679	19
78680	38
78681	14
78682	14
78683	17
78684	19
78685	10
78686	30
78687	18
78688	2
78689	30
78690	37
78691	2
78692	52
78693	37
78694	50
78695	13
78696	5
78697	6
78698	28
78699	9
78700	1
78701	21
78702	3
78703	20
78704	19
78705	21
78706	13
78707	8
78708	17
78709	45
78710	5
78711	56
78712	46
78713	7
78714	8
78715	13
78716	39
78717	3
78718	12
78719	12
78720	16
78721	29
78722	4
78723	22
78724	41
78725	51
78726	21
78727	32
78728	5
78729	13
78730	65
78731	15
78732	92
78733	29
78734	82
78735	6
78736	73
78737	33
78738	10
78739	9
78740	70
78741	37
78742	13
78743	2
78744	20
78745	25
78746	35
78747	22
78748	14
78749	23
78750	112
78751	50
78752	2
78753	48
78754	1
78755	25
78756	33
78757	32
78758	2
78759	35
78760	9
78761	3
78762	82
78763	10
78764	30
78765	16
78766	6
78767	27
78768	63
78769	13
78770	10
78771	1
78772	32
78773	30
78774	1
78775	58
78776	35
78777	3
78778	4
78779	5
78780	7
78781	19
78782	23
78783	23
78784	4
78785	23
78786	9
78787	7
78788	1
78789	17
78790	14
78791	21
78792	10
78793	31
78794	4
78795	48
78796	10
78797	7
78798	57
78799	33
78800	10
78801	14
78802	15
78803	33
78804	8
78805	84
78806	21
78807	73
78808	11
78809	13
78810	16
78811	13
78812	20
78813	9
78814	3
78815	4
78816	27
78817	23
78818	21
78819	58
78820	58
78821	47
78822	2
78823	7
78824	18
78825	65
78826	5
78827	11
78828	5
78829	76
78830	21
78831	23
78832	4
78833	4
78834	5
78835	9
78836	124
78837	17
78838	7
78839	38
78840	7
78841	14
78842	13
78843	16
78844	7
78845	37
78846	1
78847	14
78848	29
78849	27
78850	69
78851	65
78852	14
78853	39
78854	29
78855	3
78856	31
78857	4
78858	22
78859	7
78860	7
78861	123
78862	22
78863	15
78864	6
78865	14
78866	65
78867	16
78868	39
78869	44
78870	23
78871	18
78872	6
78873	1
78874	73
78875	5
78876	39
78877	23
78878	32
78879	15
78880	2
78881	11
78882	43
78883	14
78884	27
78885	24
78886	5
78887	38
78888	18
78889	6
78890	41
78891	48
78892	1
78893	97
78894	58
78895	9
78896	68
78897	15
78898	7
78899	1
78900	15
78901	13
78902	71
78903	13
78904	7
78905	9
78906	51
78907	19
78908	7
78909	35
78910	30
78911	24
78912	41
78913	11
78914	38
78915	12
78916	59
78917	28
78918	8
78919	25
78920	3
78921	16
78922	24
78923	25
78924	13
78925	13
78926	3
78927	39
78928	11
78929	7
78930	10
78931	16
78932	4
78933	3
78934	5
78935	7
78936	49
78937	41
78938	38
78939	23
78940	2
78941	1
78942	51
78943	9
78944	29
78945	23
78946	5
78947	17
78948	27
78949	17
78950	15
78951	4
78952	23
78953	97
78954	1
78955	55
78956	6
78957	16
78958	4
78959	11
78960	14
78961	49
78962	45
78963	40
78964	8
78965	54
78966	23
78967	56
78968	23
78969	5
78970	26
78971	55
78972	26
78973	23
78974	28
78975	22
78976	28
78977	23
78978	27
78979	26
78980	24
78981	10
78982	52
78983	11
78984	43
78985	5
78986	24
78987	4
78988	10
78989	10
78990	54
78991	11
78992	4
78993	14
78994	7
78995	25
78996	2
78997	36
78998	37
78999	26
79000	36
79001	6
79002	45
79003	42
79004	11
79005	1
79006	7
79007	26
79008	51
79009	19
79010	9
79011	58
79012	51
79013	5
79014	36
79015	2
79016	35
79017	27
79018	6
79019	29
79020	35
79021	44
79022	3
79023	53
79024	18
79025	23
79026	3
79027	18
79028	15
79029	4
79030	10
79031	56
79032	11
79033	37
79034	1
79035	29
79036	10
79037	1
79038	31
79039	23
79040	14
79041	7
79042	9
79043	10
79044	12
79045	9
79046	9
79047	13
79048	18
79049	73
79050	3
79051	4
79052	13
79053	13
79054	10
79055	22
79056	35
79057	20
79058	242
79059	8
79060	28
79061	34
79062	22
79063	96
79064	51
79065	6
79066	10
79067	32
79068	5
79069	7
79070	68
79071	13
79072	2
79073	14
79074	5
79075	2
79076	48
79077	22
79078	7
79079	30
79080	48
79081	15
79082	33
79083	23
79084	25
79085	8
79086	3
79087	2
79088	21
79089	5
79090	14
79091	21
79092	12
79093	23
79094	79
79095	3
79096	28
79097	14
79098	1
79099	1
79100	3
79101	86
79102	16
79103	32
79104	27
79105	71
79106	4
79107	27
79108	7
79109	79
79110	16
79111	64
79112	7
79113	22
79114	40
79115	4
79116	1
79117	8
79118	30
79119	6
79120	5
79121	23
79122	21
79123	19
79124	7
79125	31
79126	23
79127	39
79128	6
79129	11
79130	4
79131	12
79132	12
79133	6
79134	42
79135	53
79136	13
79137	24
79138	40
79139	8
79140	4
79141	21
79142	24
79143	6
79144	11
79145	21
79146	15
79147	73
79148	2
79149	50
79150	64
79151	5
79152	34
79153	33
79154	32
79155	2
79156	36
79157	48
79158	2
79159	18
79160	26
79161	4
79162	2
79163	85
79164	9
79165	1
79166	11
79167	39
79168	46
79169	2
79170	5
79171	6
79172	11
79173	2
79174	23
79175	7
79176	8
79177	5
79178	43
79179	33
79180	1
79181	50
79182	37
79183	3
79184	4
79185	3
79186	5
79187	16
79188	24
79189	7
79190	22
79191	3
79192	7
79193	68
79194	1
79195	34
79196	9
79197	11
79198	50
79199	32
79200	6
79201	34
79202	53
79203	30
79204	1
79205	8
79206	9
79207	14
79208	13
79209	31
79210	41
79211	27
79212	6
79213	16
79214	38
79215	97
79216	46
79217	52
79218	18
79219	4
79220	28
79221	19
79222	18
79223	2
79224	23
79225	18
79226	19
79227	77
79228	20
79229	21
79230	16
79231	9
79232	34
79233	10
79234	28
79235	15
79236	3
79237	26
79238	14
79239	28
79240	15
79241	6
79242	4
79243	20
79244	33
79245	22
79246	22
79247	65
79248	24
79249	2
79250	2
79251	49
79252	42
79253	13
79254	22
79255	9
79256	4
79257	2
79258	30
79259	55
79260	15
79261	10
79262	43
79263	2
79264	32
79265	31
79266	3
79267	46
79268	64
79269	16
79270	7
79271	4
79272	23
79273	14
79274	5
79275	71
79276	9
79277	20
79278	10
79279	9
79280	38
79281	15
79282	37
79283	11
79284	41
79285	8
79286	14
79287	11
79288	29
79289	4
79290	7
79291	15
79292	1
79293	8
79294	10
79295	8
79296	7
79297	14
79298	2
79299	2
79300	33
79301	1
79302	24
79303	12
79304	56
79305	42
79306	23
79307	14
79308	32
79309	5
79310	13
79311	19
79312	19
79313	57
79314	6
79315	25
79316	2
79317	6
79318	2
79319	7
79320	58
79321	1
79322	18
79323	5
79324	4
79325	6
79326	30
79327	31
79328	12
79329	11
79330	24
79331	7
79332	11
79333	36
79334	20
79335	5
79336	56
79337	2
79338	35
79339	1
79340	6
79341	19
79342	55
79343	6
79344	37
79345	20
79346	5
79347	24
79348	13
79349	28
79350	26
79351	4
79352	8
79353	80
79354	24
79355	3
79356	9
79357	3
79358	20
79359	18
79360	39
79361	4
79362	14
79363	5
79364	1
79365	118
79366	8
79367	2
79368	10
79369	16
79370	3
79371	51
79372	19
79373	4
79374	33
79375	9
79376	35
79377	67
79378	29
79379	2
79380	4
79381	3
79382	13
79383	47
79384	21
79385	6
79386	4
79387	3
79388	41
79389	2
79390	72
79391	10
79392	78
79393	47
79394	35
79395	4
79396	4
79397	24
79398	12
79399	53
79400	58
79401	4
79402	2
79403	17
79404	32
79405	13
79406	36
79407	9
79408	52
79409	39
79410	37
79411	52
79412	73
79413	19
79414	11
79415	60
79416	49
79417	101
79418	26
79419	27
79420	19
79421	7
79422	24
79423	90
79424	23
79425	65
79426	10
79427	8
79428	4
79429	5
79430	12
79431	1
79432	44
79433	83
79434	6
79435	8
79436	14
79437	3
79438	7
79439	10
79440	4
79441	27
79442	7
79443	34
79444	13
79445	54
79446	48
79447	4
79448	19
79449	5
79450	88
79451	12
79452	30
79453	24
79454	18
79455	13
79456	54
79457	5
79458	40
79459	7
79460	47
79461	13
79462	21
79463	28
79464	15
79465	12
79466	45
79467	2
79468	71
79469	16
79470	34
79471	58
79472	56
79473	27
79474	20
79475	11
79476	2
79477	26
79478	7
79479	32
79480	15
79481	4
79482	11
79483	30
79484	16
79485	7
79486	15
79487	42
79488	35
79489	11
79490	16
79491	9
79492	31
79493	16
79494	54
79495	7
79496	8
79497	17
79498	33
79499	1
79500	12
79501	15
79502	33
79503	57
79504	35
79505	33
79506	40
79507	1
79508	36
79509	8
79510	15
79511	14
79512	13
79513	43
79514	33
79515	33
79516	77
79517	4
79518	73
79519	15
79520	8
79521	31
79522	1
79523	82
79524	17
79525	10
79526	30
79527	30
79528	6
79529	18
79530	27
79531	29
79532	22
79533	23
79534	3
79535	20
79536	48
79537	12
79538	44
79539	18
79540	6
79541	2
79542	29
79543	14
79544	53
79545	21
79546	54
79547	1
79548	17
79549	15
79550	33
79551	45
79552	28
79553	21
79554	15
79555	9
79556	80
79557	7
79558	40
79559	12
79560	11
79561	7
79562	31
79563	20
79564	5
79565	78
79566	39
79567	111
79568	15
79569	3
79570	31
79571	16
79572	33
79573	11
79574	13
79575	25
79576	6
79577	39
79578	46
79579	11
79580	1
79581	32
79582	28
79583	6
79584	33
79585	105
79586	5
79587	15
79588	43
79589	12
79590	5
79591	42
79592	61
79593	28
79594	75
79595	4
79596	17
79597	3
79598	3
79599	15
79600	12
79601	27
79602	19
79603	36
79604	12
79605	7
79606	9
79607	6
79608	7
79609	3
79610	29
79611	1
79612	8
79613	5
79614	35
79615	48
79616	2
79617	7
79618	86
79619	1
79620	189
79621	9
79622	52
79623	5
79624	17
79625	1
79626	13
79627	1
79628	43
79629	7
79630	5
79631	1
79632	47
79633	17
79634	7
79635	2
79636	6
79637	7
79638	24
79639	24
79640	19
79641	10
79642	4
79643	26
79644	5
79645	6
79646	8
79647	24
79648	27
79649	10
79650	1
79651	23
79652	17
79653	22
79654	5
79655	4
79656	8
79657	55
79658	19
79659	4
79660	19
79661	31
79662	24
79663	42
79664	61
79665	46
79666	10
79667	31
79668	10
79669	33
79670	1
79671	18
79672	44
79673	45
79674	23
79675	15
79676	20
79677	5
79678	9
79679	5
79680	29
79681	25
79682	20
79683	9
79684	45
79685	4
79686	52
79687	36
79688	13
79689	12
79690	46
79691	49
79692	35
79693	14
79694	34
79695	34
79696	14
79697	14
79698	2
79699	5
79700	4
79701	84
79702	4
79703	10
79704	9
79705	29
79706	31
79707	6
79708	4
79709	16
79710	4
79711	18
79712	52
79713	12
79714	9
79715	104
79716	56
79717	17
79718	1
79719	23
79720	15
79721	36
79722	42
79723	15
79724	70
79725	27
79726	4
79727	85
79728	7
79729	5
79730	9
79731	42
79732	12
79733	1
79734	2
79735	7
79736	28
79737	30
79738	4
79739	52
79740	5
79741	2
79742	101
79743	4
79744	13
79745	65
79746	34
79747	7
79748	13
79749	12
79750	17
79751	13
79752	1
79753	56
79754	64
79755	26
79756	48
79757	51
79758	1
79759	23
79760	28
79761	20
79762	18
79763	49
79764	109
79765	36
79766	9
79767	1
79768	7
79769	8
79770	57
79771	9
79772	12
79773	9
79774	7
79775	25
79776	16
79777	27
79778	12
79779	34
79780	2
79781	6
79782	21
79783	5
79784	86
79785	27
79786	9
79787	89
79788	8
79789	7
79790	45
79791	44
79792	46
79793	16
79794	17
79795	14
79796	15
79797	21
79798	12
79799	13
79800	19
79801	5
79802	24
79803	10
79804	23
79805	26
79806	11
79807	48
79808	16
79809	1
79810	14
79811	7
79812	40
79813	12
79814	22
79815	4
79816	4
79817	35
79818	26
79819	33
79820	3
79821	9
79822	53
79823	64
79824	12
79825	41
79826	8
79827	10
79828	20
79829	8
79830	22
79831	2
79832	4
79833	64
79834	18
79835	12
79836	8
79837	76
79838	20
79839	53
79840	1
79841	29
79842	13
79843	21
79844	15
79845	7
79846	127
79847	7
79848	4
79849	17
79850	19
79851	49
79852	14
79853	10
79854	5
79855	1
79856	74
79857	10
79858	25
79859	70
79860	4
79861	15
79862	2
79863	1
79864	35
79865	5
79866	22
79867	24
79868	2
79869	22
79870	22
79871	26
79872	2
79873	1
79874	25
79875	10
79876	5
79877	9
79878	15
79879	49
79880	9
79881	34
79882	24
79883	49
79884	11
79885	8
79886	84
79887	15
79888	1
79889	11
79890	48
79891	3
79892	37
79893	47
79894	25
79895	30
79896	32
79897	7
79898	12
79899	68
79900	70
79901	36
79902	31
79903	21
79904	10
79905	37
79906	25
79907	13
79908	7
79909	73
79910	32
79911	32
79912	30
79913	4
79914	41
79915	28
79916	20
79917	17
79918	106
79919	4
79920	54
79921	8
79922	16
79923	54
79924	8
79925	17
79926	10
79927	1
79928	20
79929	15
79930	29
79931	37
79932	41
79933	2
79934	2
79935	7
79936	30
79937	3
79938	20
79939	10
79940	14
79941	100
79942	26
79943	15
79944	10
79945	10
79946	1
79947	55
79948	1
79949	15
79950	20
79951	5
79952	20
79953	1
79954	10
79955	28
79956	52
79957	35
79958	32
79959	15
79960	24
79961	4
79962	23
79963	4
79964	18
79965	9
79966	33
79967	25
79968	4
79969	37
79970	20
79971	5
79972	4
79973	52
79974	72
79975	1
79976	2
79977	111
79978	21
79979	13
79980	2
79981	30
79982	5
79983	17
79984	20
79985	23
79986	5
79987	26
79988	93
79989	7
79990	3
79991	44
79992	1
79993	34
79994	26
79995	23
79996	16
79997	15
79998	76
79999	28
80000	18
80001	20
80002	44
80003	24
80004	8
80005	7
80006	4
80007	1
80008	53
80009	18
80010	1
80011	4
80012	24
80013	3
80014	13
80015	2
80016	8
80017	23
80018	1
80019	1
80020	54
80021	23
80022	1
80023	1
80024	16
80025	16
80026	14
80027	21
80028	9
80029	3
80030	3
80031	30
80032	9
80033	37
80034	32
80035	30
80036	3
80037	6
80038	16
80039	76
80040	30
80041	1
80042	4
80043	29
80044	19
80045	81
80046	2
80047	8
80048	34
80049	10
80050	47
80051	3
80052	15
80053	17
80054	14
80055	161
80056	3
80057	22
80058	9
80059	46
80060	5
80061	21
80062	25
80063	49
80064	49
80065	18
80066	14
80067	15
80068	14
80069	7
80070	20
80071	2
80072	9
80073	2
80074	5
80075	75
80076	20
80077	4
80078	10
80079	7
80080	20
80081	58
80082	57
80083	50
80084	9
80085	6
80086	8
80087	33
80088	25
80089	3
80090	10
80091	15
80092	20
80093	3
80094	67
80095	39
80096	6
80097	8
80098	12
80099	18
80100	28
80101	95
80102	21
80103	1
80104	43
80105	21
80106	23
80107	27
80108	25
80109	7
80110	14
80111	3
80112	20
80113	3
80114	2
80115	37
80116	6
80117	27
80118	24
80119	36
80120	17
80121	24
80122	63
80123	54
80124	18
80125	4
80126	9
80127	24
80128	31
80129	5
80130	24
80131	17
80132	34
80133	3
80134	23
80135	15
80136	11
80137	10
80138	15
80139	15
80140	8
80141	1
80142	59
80143	64
80144	30
80145	27
80146	56
80147	54
80148	36
80149	28
80150	4
80151	30
80152	20
80153	43
80154	18
80155	16
80156	20
80157	10
80158	19
80159	12
80160	7
80161	3
80162	11
80163	8
80164	13
80165	14
80166	1
80167	1
80168	16
80169	10
80170	9
80171	5
80172	1
80173	1
80174	8
80175	2
80176	21
80177	27
80178	14
80179	3
80180	56
80181	20
80182	22
80183	17
80184	38
80185	8
80186	11
80187	3
80188	11
80189	12
80190	26
80191	13
80192	17
80193	1
80194	8
80195	3
80196	89
80197	107
80198	40
80199	17
80200	2
80201	7
80202	38
80203	5
80204	17
80205	96
80206	33
80207	2
80208	8
80209	20
80210	26
80211	30
80212	2
80213	20
80214	16
80215	18
80216	35
80217	2
80218	57
80219	6
80220	3
80221	32
80222	69
80223	307
80224	44
80225	19
80226	1
80227	97
80228	107
80229	44
80230	4
80231	57
80232	46
80233	22
80234	19
80235	7
80236	63
80237	20
80238	1
80239	50
80240	34
80241	24
80242	65
80243	70
80244	26
80245	26
80246	10
80247	16
80248	43
80249	11
80250	8
80251	21
80252	1
80253	20
80254	62
80255	2
80256	8
80257	17
80258	28
80259	6
80260	5
80261	54
80262	22
80263	4
80264	15
80265	20
80266	4
80267	12
80268	61
80269	31
80270	3
80271	13
80272	18
80273	11
80274	26
80275	4
80276	25
80277	19
80278	9
80279	64
80280	1
80281	14
80282	35
80283	13
80284	13
80285	2
80286	1
80287	52
80288	6
80289	17
80290	4
80291	42
80292	7
80293	36
80294	10
80295	1
80296	8
80297	33
80298	12
80299	4
80300	41
80301	6
80302	7
80303	26
80304	35
80305	16
80306	33
80307	1
80308	52
80309	7
80310	4
80311	12
80312	37
80313	54
80314	9
80315	14
80316	25
80317	3
80318	2
80319	91
80320	21
80321	30
80322	3
80323	22
80324	34
80325	3
80326	1
80327	74
80328	19
80329	52
80330	65
80331	3
80332	7
80333	36
80334	27
80335	49
80336	1
80337	45
80338	22
80339	6
80340	39
80341	21
80342	17
80343	12
80344	21
80345	21
80346	11
80347	12
80348	23
80349	27
80350	28
80351	7
80352	1
80353	27
80354	4
80355	22
80356	38
80357	2
80358	9
80359	5
80360	4
80361	4
80362	12
80363	60
80364	16
80365	6
80366	8
80367	17
80368	7
80369	38
80370	14
80371	26
80372	27
80373	34
80374	112
80375	39
80376	63
80377	17
80378	41
80379	1
80380	61
80381	20
80382	7
80383	14
80384	7
80385	17
80386	8
80387	9
80388	33
80389	23
80390	13
80391	19
80392	15
80393	31
80394	25
80395	21
80396	7
80397	79
80398	39
80399	13
80400	4
80401	10
80402	6
80403	6
80404	19
80405	3
80406	13
80407	3
80408	6
80409	58
80410	1
80411	43
80412	2
80413	28
80414	8
80415	16
80416	11
80417	54
80418	21
80419	4
80420	9
80421	4
80422	86
80423	21
80424	14
80425	5
80426	57
80427	21
80428	10
80429	42
80430	6
80431	57
80432	49
80433	59
80434	7
80435	13
80436	26
80437	24
80438	75
80439	66
80440	60
80441	3
80442	9
80443	2
80444	60
80445	31
80446	15
80447	19
80448	4
80449	23
80450	3
80451	2
80452	5
80453	11
80454	2
80455	18
80456	13
80457	20
80458	82
80459	14
80460	9
80461	9
80462	65
80463	4
80464	26
80465	19
80466	4
80467	28
80468	22
80469	33
80470	1
80471	10
80472	4
80473	61
80474	47
80475	13
80476	8
80477	67
80478	20
80479	14
80480	34
80481	7
80482	12
80483	35
80484	100
80485	80
80486	13
80487	1
80488	32
80489	15
80490	74
80491	7
80492	3
80493	15
80494	11
80495	7
80496	20
80497	33
80498	7
80499	58
80500	6
80501	5
80502	35
80503	48
80504	20
80505	28
80506	1
80507	64
80508	21
80509	24
80510	15
80511	7
80512	4
80513	30
80514	59
80515	35
80516	1
80517	10
80518	4
80519	50
80520	14
80521	22
80522	91
80523	2
80524	6
80525	10
80526	38
80527	29
80528	18
80529	10
80530	74
80531	53
80532	11
80533	3
80534	64
80535	43
80536	13
80537	63
80538	41
80539	33
80540	14
80541	4
80542	52
80543	18
80544	82
80545	9
80546	6
80547	14
80548	29
80549	42
80550	13
80551	2
80552	24
80553	38
80554	39
80555	14
80556	4
80557	4
80558	26
80559	7
80560	48
80561	8
80562	33
80563	14
80564	31
80565	24
80566	2
80567	1
80568	6
80569	3
80570	43
80571	18
80572	20
80573	8
80574	4
80575	4
80576	34
80577	21
80578	4
80579	23
80580	42
80581	3
80582	6
80583	18
80584	57
80585	4
80586	13
80587	84
80588	13
80589	18
80590	16
80591	43
80592	47
80593	8
80594	54
80595	1
80596	28
80597	24
80598	77
80599	1
80600	1
80601	26
80602	29
80603	28
80604	21
80605	38
80606	21
80607	15
80608	85
80609	38
80610	6
80611	1
80612	14
80613	2
80614	36
80615	41
80616	1
80617	2
80618	11
80619	6
80620	34
80621	127
80622	10
80623	9
80624	15
80625	67
80626	6
80627	64
80628	26
80629	13
80630	9
80631	65
80632	22
80633	6
80634	3
80635	48
80636	31
80637	8
80638	27
80639	24
80640	24
80641	27
80642	3
80643	3
80644	24
80645	53
80646	64
80647	6
80648	4
80649	8
80650	1
80651	50
80652	27
80653	60
80654	19
80655	61
80656	2
80657	7
80658	13
80659	27
80660	18
80661	2
80662	15
80663	51
80664	25
80665	9
80666	1
80667	20
80668	41
80669	12
80670	7
80671	29
80672	9
80673	9
80674	6
80675	10
80676	2
80677	2
80678	28
80679	7
80680	6
80681	15
80682	14
80683	13
80684	3
80685	43
80686	42
80687	2
80688	36
80689	1
80690	3
80691	25
80692	16
80693	20
80694	3
80695	9
80696	24
80697	31
80698	3
80699	18
80700	4
80701	11
80702	1
80703	13
80704	159
80705	30
80706	3
80707	3
80708	30
80709	17
80710	31
80711	32
80712	40
80713	10
80714	41
80715	9
80716	94
80717	7
80718	29
80719	19
80720	42
80721	14
80722	20
80723	10
80724	40
80725	3
80726	13
80727	48
80728	40
80729	8
80730	14
80731	17
80732	22
80733	13
80734	1
80735	6
80736	4
80737	11
80738	7
80739	7
80740	57
80741	52
80742	19
80743	11
80744	5
80745	49
80746	25
80747	1
80748	18
80749	12
80750	18
80751	5
80752	28
80753	46
80754	5
80755	4
80756	1
80757	2
80758	1
80759	10
80760	31
80761	14
80762	19
80763	18
80764	9
80765	4
80766	23
80767	16
80768	8
80769	52
80770	5
80771	5
80772	74
80773	12
80774	44
80775	17
80776	14
80777	25
80778	20
80779	27
80780	9
80781	11
80782	31
80783	5
80784	15
80785	16
80786	31
80787	30
80788	54
80789	4
80790	25
80791	4
80792	19
80793	52
80794	17
80795	5
80796	22
80797	10
80798	35
80799	3
80800	22
80801	13
80802	35
80803	1
80804	31
80805	27
80806	14
80807	16
80808	7
80809	6
80810	14
80811	79
80812	22
80813	21
80814	4
80815	56
80816	10
80817	4
80818	8
80819	15
80820	21
80821	26
80822	1
80823	10
80824	5
80825	19
80826	40
80827	48
80828	23
80829	8
80830	36
80831	79
80832	14
80833	10
80834	60
80835	23
80836	43
80837	4
80838	28
80839	49
80840	45
80841	2
80842	13
80843	1
80844	10
80845	7
80846	6
80847	20
80848	73
80849	29
80850	21
80851	30
80852	22
80853	11
80854	1
80855	8
80856	1
80857	38
80858	14
80859	5
80860	6
80861	2
80862	23
80863	24
80864	79
80865	7
80866	32
80867	6
80868	6
80869	14
80870	6
